Meta data,,,
Physical channel, Start Time, Sample Interval, Sample Count
Channel 0 (PXI1Slot5/0),-0.119999599,0.0000024,100000
Channel 1 (PXI1Slot5/1),-0.119999599,0.0000024,100000
,,,
Data,,,
Channel 0 (PXI1Slot5/0), Channel 1 (PXI1Slot5/1),,
1.568878912,-3.519132343,0.0012312,
1.581114651,-3.510956448,0.0012336,
1.585193231,-3.510956448,0.001236,
1.571597966,-3.516407045,0.0012384,
1.577036072,-3.52458294,0.0012408,
1.577036072,-3.516407045,0.0012432,
1.579755125,-3.516407045,0.0012456,
1.577036072,-3.517769694,0.001248,
1.579755125,-3.520494992,0.0012504,
1.579755125,-3.517769694,0.0012528,
1.574317019,-3.531396187,0.0012552,
1.579755125,-3.523220291,0.0012576,
1.578395598,-3.523220291,0.00126,
1.581114651,-3.512319097,0.0012624,
1.579755125,-3.521857642,0.0012648,
1.579755125,-3.521857642,0.0012672,
1.577036072,-3.515044395,0.0012696,
1.581114651,-3.517769694,0.001272,
1.583833704,-3.508231149,0.0012744,
1.575676545,-3.516407045,0.0012768,
1.579755125,-3.527308239,0.0012792,
1.574317019,-3.519132343,0.0012816,
1.578395598,-3.508231149,0.001284,
1.581114651,-3.516407045,0.0012864,
1.581114651,-3.512319097,0.0012888,
1.571597966,-3.509593798,0.0012912,
1.578395598,-3.513681746,0.0012936,
1.574317019,-3.517769694,0.001296,
1.581114651,-3.516407045,0.0012984,
1.572957492,-3.509593798,0.0013008,
1.585193231,-3.517769694,0.0013032,
1.578395598,-3.516407045,0.0013056,
1.581114651,-3.509593798,0.001308,
1.577036072,-3.517769694,0.0013104,
1.572957492,-3.513681746,0.0013128,
1.577036072,-3.512319097,0.0013152,
1.578395598,-3.520494992,0.0013176,
1.581114651,-3.508231149,0.00132,
1.582474178,-3.509593798,0.0013224,
1.579755125,-3.510956448,0.0013248,
1.581114651,-3.516407045,0.0013272,
1.587912284,-3.512319097,0.0013296,
1.585193231,-3.513681746,0.001332,
1.578395598,-3.512319097,0.0013344,
1.583833704,-3.517769694,0.0013368,
1.585193231,-3.510956448,0.0013392,
1.572957492,-3.520494992,0.0013416,
1.582474178,-3.513681746,0.001344,
1.577036072,-3.512319097,0.0013464,
1.583833704,-3.515044395,0.0013488,
1.58927181,-3.513681746,0.0013512,
1.586552757,-3.508231149,0.0013536,
1.581114651,-3.521857642,0.001356,
1.578395598,-3.520494992,0.0013584,
1.585193231,-3.510956448,0.0013608,
1.579755125,-3.510956448,0.0013632,
1.574317019,-3.515044395,0.0013656,
1.579755125,-3.517769694,0.001368,
1.583833704,-3.5068685,0.0013704,
1.574317019,-3.521857642,0.0013728,
1.583833704,-3.512319097,0.0013752,
1.577036072,-3.510956448,0.0013776,
1.563440806,-3.523220291,0.00138,
1.577036072,-3.523220291,0.0013824,
1.583833704,-3.517769694,0.0013848,
1.574317019,-3.521857642,0.0013872,
1.578395598,-3.521857642,0.0013896,
1.574317019,-3.520494992,0.001392,
1.570238439,-3.519132343,0.0013944,
1.579755125,-3.52458294,0.0013968,
1.577036072,-3.510956448,0.0013992,
1.570238439,-3.52458294,0.0014016,
1.58927181,-3.513681746,0.001404,
1.581114651,-3.520494992,0.0014064,
1.572957492,-3.523220291,0.0014088,
1.581114651,-3.516407045,0.0014112,
1.570238439,-3.528670888,0.0014136,
1.585193231,-3.516407045,0.001416,
1.587912284,-3.5068685,0.0014184,
1.582474178,-3.519132343,0.0014208,
1.574317019,-3.52458294,0.0014232,
1.568878912,-3.532758836,0.0014256,
1.582474178,-3.521857642,0.001428,
1.568878912,-3.52594559,0.0014304,
1.540328855,-3.550473276,0.0014328,
1.560721753,-3.547747978,0.0014352,
1.560721753,-3.539572082,0.0014376,
1.567519386,-3.534121485,0.00144,
1.581114651,-3.521857642,0.0014424,
1.591990864,-3.502780552,0.0014448,
1.574317019,-3.510956448,0.0014472,
1.556643174,-3.549110627,0.0014496,
1.563440806,-3.530033537,0.001452,
1.579755125,-3.508231149,0.0014544,
1.559362227,-3.530033537,0.0014568,
1.552564594,-3.560011821,0.0014592,
1.568878912,-3.550473276,0.0014616,
1.571597966,-3.523220291,0.001464,
1.563440806,-3.534121485,0.0014664,
1.560721753,-3.546385328,0.0014688,
1.572957492,-3.532758836,0.0014712,
1.564800333,-3.530033537,0.0014736,
1.549845541,-3.546385328,0.001476,
1.5580027,-3.550473276,0.0014784,
1.571597966,-3.539572082,0.0014808,
1.566159859,-3.52458294,0.0014832,
1.560721753,-3.534121485,0.0014856,
1.570238439,-3.532758836,0.001488,
1.567519386,-3.527308239,0.0014904,
1.564800333,-3.531396187,0.0014928,
1.5580027,-3.551835925,0.0014952,
1.581114651,-3.527308239,0.0014976,
1.574317019,-3.523220291,0.0015,
1.564800333,-3.534121485,0.0015024,
1.570238439,-3.52594559,0.0015048,
1.563440806,-3.521857642,0.0015072,
1.570238439,-3.52594559,0.0015096,
1.578395598,-3.521857642,0.001512,
1.575676545,-3.512319097,0.0015144,
1.568878912,-3.531396187,0.0015168,
1.556643174,-3.547747978,0.0015192,
1.559362227,-3.539572082,0.0015216,
1.574317019,-3.528670888,0.001524,
1.575676545,-3.528670888,0.0015264,
1.563440806,-3.521857642,0.0015288,
1.533531223,-3.564099769,0.0015312,
1.537609802,-3.588627455,0.0015336,
1.552564594,-3.557286522,0.001536,
1.574317019,-3.536846784,0.0015384,
1.563440806,-3.52594559,0.0015408,
1.56208128,-3.538209433,0.0015432,
1.572957492,-3.534121485,0.0015456,
1.559362227,-3.530033537,0.001548,
1.543047908,-3.550473276,0.0015504,
1.547126488,-3.573638314,0.0015528,
1.540328855,-3.56137447,0.0015552,
1.518576431,-3.600891299,0.0015576,
1.528093116,-3.607704545,0.00156,
1.545766961,-3.572275664,0.0015624,
1.553924121,-3.572275664,0.0015648,
1.596069443,-3.512319097,0.0015672,
1.604226602,-3.476890216,0.0015696,
1.568878912,-3.515044395,0.001572,
1.566159859,-3.527308239,0.0015744,
1.574317019,-3.523220291,0.0015768,
1.581114651,-3.508231149,0.0015792,
1.581114651,-3.515044395,0.0015816,
1.585193231,-3.502780552,0.001584,
1.579755125,-3.512319097,0.0015864,
1.572957492,-3.528670888,0.0015888,
1.579755125,-3.520494992,0.0015912,
1.572957492,-3.521857642,0.0015936,
1.568878912,-3.535484134,0.001596,
1.564800333,-3.532758836,0.0015984,
1.559362227,-3.528670888,0.0016008,
1.547126488,-3.550473276,0.0016032,
1.555283647,-3.566825067,0.0016056,
1.563440806,-3.545022679,0.001608,
1.556643174,-3.534121485,0.0016104,
1.544407435,-3.54366003,0.0016128,
1.549845541,-3.557286522,0.0016152,
1.555283647,-3.538209433,0.0016176,
1.551205068,-3.547747978,0.00162,
1.548486014,-3.558649172,0.0016224,
