File:    C:\exports\T804.txt
Created: Friday, April 28, 2017 12:54:49 PM
Header time format: Absolute
Time of first sample: 118 12:53:47.693618299
Title:   T804

Time	Vel 1 Sense	SG3 TBar Axial	Thermocouple	Flash Trigger	TBar Poisson	IR 1	Gun Fire 24V	Vel 2 Sense	SG2 IBar	Photron Exp Out 1	Photron Exp Out 2	IR 2	Ev C1_01	Ev C1_08
s	V	V	V	V	V		V	V	V					
0.0011225	4.87708	-0.0361302	-3.19524E-005	4.96538	-0.0264266	0	23.8982	4.88885	0.00526799	0	0	0	0	0
0.001123	4.87607	-0.0361739	-3.19524E-005	4.97219	-0.0264912	0	23.8948	4.89055	0.0052546	0	0	0	0	0
0.0011235	4.87776	-0.0361269	-3.19524E-005	4.97423	-0.0264198	0	23.8914	4.88919	0.00526464	0	0	0	0	0
0.001124	4.87742	-0.0361437	-3.52991E-005	4.97764	-0.0264572	0	23.8897	4.88919	0.00526464	0	0	0	0	0
0.0011245	4.87708	-0.0361403	-3.52991E-005	4.979	-0.026481	0	23.8897	4.88885	0.00520439	0	0	0	0	0
0.001125	4.87708	-0.0362177	-3.52991E-005	4.97151	-0.0265151	0	23.8897	4.89055	0.00524456	0	0	0	0	0
0.0011255	4.87505	-0.0361739	-3.52991E-005	4.97559	-0.0264776	0	23.8897	4.88953	0.00515084	0	0	0	0	0
0.001126	4.87674	-0.0361571	-3.52991E-005	4.96879	-0.0265627	0	23.8897	4.89021	0.00521778	0	0	0	0	0
0.0011265	4.87742	-0.0361269	-3.52991E-005	4.97287	-0.0264572	0	23.8881	4.89021	0.00528472	0	0	0	0	0
0.001127	4.87776	-0.0361941	-3.19524E-005	4.97696	-0.0264028	0	23.8864	4.88919	0.00530815	0	0	0	0	0
0.0011275	4.87573	-0.0362042	-3.19524E-005	4.97423	-0.0264776	0	23.883	4.89021	0.00525794	0	0	0	0	0
0.001128	4.87776	-0.0361739	-2.86057E-005	4.97423	-0.0264844	0	23.883	4.89055	0.00528472	0	0	0	0	0
0.0011285	4.87708	-0.0361975	-2.86057E-005	4.96266	-0.0264028	0	23.883	4.88919	0.00523117	0	0	0	0	0
0.001129	4.87437	-0.0361369	-2.52591E-005	4.97151	-0.026413	0	23.8847	4.88715	0.00530145	0	0	0	0	0
0.0011295	4.87607	-0.0361672	-2.19124E-005	4.96742	-0.026413	0	23.8847	4.88817	0.00527803	0	0	0	0	0
0.00113	4.87641	-0.0361504	-1.85657E-005	4.96947	-0.0264538	0	23.8847	4.88987	0.00526129	0	0	0	0	0
0.0011305	4.87708	-0.0361773	-1.5219E-005	4.97083	-0.0264266	0	23.8881	4.89055	0.00523117	0	0	0	0	0
0.001131	4.87607	-0.0361975	-1.5219E-005	4.97423	-0.026498	0	23.9015	4.88817	0.00527803	0	0	0	0	0
0.0011315	4.87776	-0.0361773	-1.18724E-005	4.979	-0.0263824	0	23.9235	4.88919	0.00524121	0	0	0	0	0
0.001132	4.87505	-0.0361504	-8.52568E-006	4.96879	-0.0264708	0	23.9437	4.88715	0.00525125	0	0	0	0	0
0.0011325	4.87674	-0.0361672	-8.52568E-006	4.97355	-0.0263552	0	23.9521	4.88987	0.00534162	0	0	0	0	0
0.001133	4.87607	-0.0360865	-8.52568E-006	4.96947	-0.0264266	0	23.9521	4.88953	0.00524456	0	0	0	0	0
0.0011335	4.87776	-0.0361605	-5.179E-006	4.98172	-0.026447	0	23.9471	4.88953	0.00528137	0	0	0	0	0
0.001134	4.88014	-0.0361773	-5.179E-006	4.97015	-0.0265049	0	23.9386	4.89055	0.00521444	0	0	0	0	0
0.0011345	4.87607	-0.0361672	-5.179E-006	4.97015	-0.02643	0	23.9302	4.88919	0.00528807	0	0	0	0	0
0.001135	4.87742	-0.0361907	-5.179E-006	4.96538	-0.0264368	0	23.9235	4.88851	0.00521778	0	0	0	0	0
0.0011355	4.87505	-0.0360831	-5.179E-006	4.97015	-0.0265117	0	23.9184	4.88749	0.00526799	0	0	0	0	0
0.001136	4.87539	-0.03611	-5.179E-006	4.97219	-0.0264334	0	23.9133	4.89225	0.00527133	0	0	0	0	0
0.0011365	4.87742	-0.0361807	-5.179E-006	4.97491	-0.0263824	0	23.9066	4.88953	0.00528472	0	0	0	0	0
0.001137	4.87674	-0.0361807	-8.52568E-006	4.97832	-0.026447	0	23.8982	4.89055	0.00526464	0	0	0	0	0
0.0011375	4.87607	-0.03611	-8.52568E-006	4.97015	-0.0264708	0	23.8897	4.89021	0.00528137	0	0	0	0	0
0.001138	4.8781	-0.0361706	-8.52568E-006	4.96606	-0.0264504	0	23.8881	4.88987	0.00527133	0	0	0	0	0
0.0011385	4.87607	-0.0361605	-8.52568E-006	4.96129	-0.026447	0	23.8897	4.88681	0.00527133	0	0	0	0	0
0.001139	4.87573	-0.0360596	-1.18724E-005	4.97151	-0.0264436	0	23.8931	4.88953	0.00532488	0	0	0	0	0
0.0011395	4.87641	-0.0360966	-1.18724E-005	4.97764	-0.0264674	0	23.8948	4.89293	0.00528137	0	0	0	0	0
0.00114	4.87844	-0.0361336	-1.18724E-005	4.96879	-0.02643	0	23.8931	4.89157	0.00529141	0	0	0	0	0
0.0011405	4.87708	-0.0360831	-1.18724E-005	4.97696	-0.0264674	0	23.8897	4.89123	0.00524121	0	0	0	0	0
0.001141	4.8781	-0.0361706	-1.18724E-005	4.97491	-0.0264538	0	23.8864	4.88953	0.0052479	0	0	0	0	0
0.0011415	4.87742	-0.036147	-1.18724E-005	4.96266	-0.0263994	0	23.8864	4.89225	0.0053115	0	0	0	0	0
0.001142	4.87539	-0.036063	-1.18724E-005	4.9647	-0.026464	0	23.8881	4.88953	0.00530145	0	0	0	0	0
0.0011425	4.87539	-0.0361638	-1.18724E-005	4.9681	-0.0264776	0	23.8897	4.88851	0.00527133	0	0	0	0	0
0.001143	4.87573	-0.0361235	-1.18724E-005	4.97015	-0.0264368	0	23.8881	4.89021	0.00525794	0	0	0	0	0
0.0011435	4.87674	-0.0360999	-1.18724E-005	4.96947	-0.0264742	0	23.8847	4.88987	0.0053048	0	0	0	0	0
0.001144	4.87674	-0.0361369	-1.18724E-005	4.97083	-0.0264096	0	23.883	4.89055	0.00530145	0	0	0	0	0
0.0011445	4.87742	-0.0361638	-1.18724E-005	4.96742	-0.0265151	0	23.8813	4.89021	0.00526464	0	0	0	0	0
0.001145	4.87708	-0.0361033	-1.18724E-005	4.96198	-0.02643	0	23.8813	4.89123	0.00526799	0	0	0	0	0
0.0011455	4.87674	-0.0361807	-1.5219E-005	4.9647	-0.02643	0	23.8897	4.88953	0.00528137	0	0	0	0	0
0.001146	4.87539	-0.0360798	-1.5219E-005	4.9681	-0.0263994	0	23.9066	4.88987	0.00527468	0	0	0	0	0
0.0011465	4.87505	-0.0361201	-1.5219E-005	4.9681	-0.0264096	0	23.9268	4.88885	0.00526129	0	0	0	0	0
0.001147	4.87912	-0.0361235	-1.5219E-005	4.96879	-0.0264538	0	23.942	4.89157	0.00524456	0	0	0	0	0
0.0011475	4.87878	-0.0361605	-1.85657E-005	4.96879	-0.02643	0	23.9471	4.88783	0.00531484	0	0	0	0	0
0.001148	4.87539	-0.0361504	-1.85657E-005	4.96674	-0.026481	0	23.9454	4.88919	0.00528472	0	0	0	0	0
0.0011485	4.87471	-0.0361134	-2.19124E-005	4.95857	-0.0264504	0	23.942	4.88885	0.0053115	0	0	0	0	0
0.001149	4.87674	-0.0361538	-2.19124E-005	4.96742	-0.0265014	0	23.9386	4.88715	0.00526464	0	0	0	0	0
0.0011495	4.87573	-0.0361672	-2.52591E-005	4.97083	-0.0263654	0	23.9353	4.88987	0.00526129	0	0	0	0	0
0.00115	4.87539	-0.036221	-2.52591E-005	4.97764	-0.0264096	0	23.9268	4.88953	0.00528137	0	0	0	0	0
0.0011505	4.87708	-0.0361369	-2.52591E-005	4.97083	-0.0264266	0	23.9167	4.88851	0.00526464	0	0	0	0	0
0.001151	4.87844	-0.0361706	-2.52591E-005	4.96266	-0.0264198	0	23.9083	4.88953	0.00526129	0	0	0	0	0
0.0011515	4.87742	-0.0362109	-2.86057E-005	4.96947	-0.0265559	0	23.9015	4.88851	0.00525794	0	0	0	0	0
0.001152	4.87505	-0.0361504	-2.86057E-005	4.96947	-0.0264708	0	23.8982	4.88783	0.00528472	0	0	0	0	0
0.0011525	4.87641	-0.0361672	-2.86057E-005	4.97355	-0.026464	0	23.8965	4.88953	0.00527133	0	0	0	0	0
0.001153	4.88014	-0.0361134	-2.86057E-005	4.96879	-0.026498	0	23.8965	4.89021	0.00518097	0	0	0	0	0
0.0011535	4.8798	-0.0361369	-2.86057E-005	4.9681	-0.026413	0	23.8965	4.89157	0.00536839	0	0	0	0	0
0.001154	4.87776	-0.036184	-2.86057E-005	4.96538	-0.0265014	0	23.8965	4.88919	0.0052546	0	0	0	0	0
0.0011545	4.88048	-0.0361571	-2.86057E-005	4.97151	-0.0264538	0	23.8965	4.88817	0.0051408	0	0	0	0	0
0.001155	4.87641	-0.0361739	-2.86057E-005	4.97083	-0.0263824	0	23.8948	4.89259	0.00528807	0	0	0	0	0
0.0011555	4.87708	-0.0361874	-2.86057E-005	4.96606	-0.0263756	0	23.8948	4.88817	0.00530145	0	0	0	0	0
0.001156	4.87776	-0.0361571	-2.86057E-005	4.96879	-0.0264878	0	23.8948	4.88953	0.00523786	0	0	0	0	0
0.0011565	4.87776	-0.0361807	-2.86057E-005	4.97015	-0.0264096	0	23.8948	4.88953	0.0053115	0	0	0	0	0
0.001157	4.8781	-0.0362446	-2.86057E-005	4.96606	-0.0264232	0	23.8931	4.88817	0.00530815	0	0	0	0	0
0.0011575	4.87641	-0.036147	-2.86057E-005	4.96674	-0.0264436	0	23.8914	4.89123	0.00527468	0	0	0	0	0
0.001158	4.87708	-0.0361907	-2.86057E-005	4.96674	-0.0263484	0	23.8897	4.88749	0.00532154	0	0	0	0	0
0.0011585	4.87641	-0.0361941	-2.86057E-005	4.9681	-0.0264164	0	23.8897	4.89021	0.00524456	0	0	0	0	0
0.001159	4.87674	-0.036147	-2.86057E-005	4.97083	-0.026379	0	23.8897	4.88817	0.00530815	0	0	0	0	0
0.0011595	4.87776	-0.0361504	-2.86057E-005	4.97015	-0.0264674	0	23.8897	4.88817	0.00528137	0	0	0	0	0
0.00116	4.87641	-0.0361638	-2.86057E-005	4.97219	-0.026447	0	23.8897	4.89089	0.00525794	0	0	0	0	0
0.0011605	4.87946	-0.0360798	-2.86057E-005	4.96674	-0.0263858	0	23.8965	4.88953	0.00526464	0	0	0	0	0
0.001161	4.8798	-0.0361504	-2.86057E-005	4.95857	-0.0263926	0	23.9133	4.88919	0.00528137	0	0	0	0	0
0.0011615	4.87674	-0.036184	-2.86057E-005	4.97423	-0.026413	0	23.9353	4.88885	0.00525125	0	0	0	0	0
0.001162	4.87674	-0.0361504	-2.86057E-005	4.97151	-0.026413	0	23.9521	4.88919	0.00532488	0	0	0	0	0
0.0011625	4.87776	-0.0361638	-2.86057E-005	4.96742	-0.026379	0	23.9589	4.89021	0.00532488	0	0	0	0	0
0.001163	4.8781	-0.0361067	-2.86057E-005	4.97355	-0.0264368	0	23.9572	4.89021	0.00529476	0	0	0	0	0
0.0011635	4.87878	-0.0362076	-2.86057E-005	4.96606	-0.0263824	0	23.9504	4.89123	0.00531484	0	0	0	0	0
0.001164	4.87641	-0.0361235	-2.86057E-005	4.96538	-0.0264572	0	23.9437	4.88953	0.00525794	0	0	0	0	0
0.0011645	4.87912	-0.0362244	-2.86057E-005	4.97219	-0.0265491	0	23.9353	4.88885	0.00521444	0	0	0	0	0
0.001165	4.87369	-0.0361638	-2.86057E-005	4.97628	-0.0264164	0	23.9268	4.88783	0.00523786	0	0	0	0	0
0.0011655	4.87674	-0.0361134	-2.86057E-005	4.96538	-0.026481	0	23.9218	4.88613	0.00520439	0	0	0	0	0
0.001166	4.87641	-0.036147	-2.86057E-005	4.97559	-0.0264912	0	23.915	4.88987	0.00529811	0	0	0	0	0
0.0011665	4.87641	-0.0360764	-2.86057E-005	4.97287	-0.0264402	0	23.9083	4.88681	0.00527803	0	0	0	0	0
0.001167	4.87641	-0.0361437	-2.86057E-005	4.96947	-0.0264436	0	23.9015	4.88987	0.00522448	0	0	0	0	0
0.0011675	4.87844	-0.0361941	-2.52591E-005	4.97764	-0.0264606	0	23.8982	4.88987	0.00529476	0	0	0	0	0
0.001168	4.87742	-0.036147	-2.52591E-005	4.97696	-0.0264708	0	23.8965	4.88817	0.00526464	0	0	0	0	0
0.0011685	4.87742	-0.0361739	-2.19124E-005	4.97015	-0.0263484	0	23.8965	4.88987	0.00529476	0	0	0	0	0
0.001169	4.8781	-0.0361672	-2.19124E-005	4.97491	-0.0264436	0	23.8982	4.88851	0.00526129	0	0	0	0	0
0.0011695	4.87776	-0.0361437	-1.85657E-005	4.97696	-0.0264368	0	23.8982	4.88987	0.0052546	0	0	0	0	0
0.00117	4.87844	-0.0361302	-1.5219E-005	4.97287	-0.0263926	0	23.8965	4.89055	0.00525794	0	0	0	0	0
0.0011705	4.87844	-0.0361168	-1.18724E-005	4.97832	-0.026464	0	23.8948	4.88953	0.00525794	0	0	0	0	0
0.001171	4.87742	-0.0361975	-1.18724E-005	4.96947	-0.0264028	0	23.8914	4.88987	0.00528807	0	0	0	0	0
0.0011715	4.87946	-0.0361235	-8.52568E-006	4.979	-0.0264436	0	23.8897	4.88851	0.00524456	0	0	0	0	0
0.001172	4.87641	-0.0361437	-5.179E-006	4.97287	-0.0264334	0	23.8914	4.89157	0.00528807	0	0	0	0	0
0.0011725	4.87674	-0.0361706	-1.83233E-006	4.97355	-0.0264402	0	23.8914	4.89157	0.00528472	0	0	0	0	0
0.001173	4.8781	-0.0361437	-1.83233E-006	4.97559	-0.0263824	0	23.8914	4.89157	0.00532823	0	0	0	0	0
0.0011735	4.88082	-0.0361369	1.51435E-006	4.97151	-0.026447	0	23.8897	4.89157	0.00525125	0	0	0	0	0
0.001174	4.88014	-0.0361437	1.51435E-006	4.97219	-0.026498	0	23.8881	4.89327	0.00521444	0	0	0	0	0
0.0011745	4.87742	-0.0361605	4.86102E-006	4.97083	-0.0264878	0	23.8864	4.88987	0.00528807	0	0	0	0	0
0.001175	4.8781	-0.0361336	4.86102E-006	4.97015	-0.026464	0	23.8881	4.89055	0.0053048	0	0	0	0	0
0.0011755	4.87437	-0.0361403	4.86102E-006	4.97423	-0.0263926	0	23.8965	4.89259	0.0051977	0	0	0	0	0
0.001176	4.87844	-0.0360495	4.86102E-006	4.97423	-0.0264504	0	23.9167	4.89089	0.00523452	0	0	0	0	0
0.0011765	4.87573	-0.0362109	1.51435E-006	4.97423	-0.0264572	0	23.9369	4.89191	0.00530145	0	0	0	0	0
0.001177	4.87878	-0.0361538	1.51435E-006	4.97083	-0.0264606	0	23.9504	4.89021	0.00525125	0	0	0	0	0
0.0011775	4.87708	-0.036147	-1.83233E-006	4.97423	-0.0265049	0	23.9538	4.89157	0.00527803	0	0	0	0	0
0.001178	4.87641	-0.0361269	-1.83233E-006	4.97151	-0.0263926	0	23.9504	4.88783	0.00525125	0	0	0	0	0
0.0011785	4.87403	-0.0360966	-5.179E-006	4.97559	-0.0264912	0	23.9437	4.89021	0.00524121	0	0	0	0	0
0.001179	4.87539	-0.036147	-8.52568E-006	4.97219	-0.0264504	0	23.9369	4.88987	0.00521109	0	0	0	0	0
0.0011795	4.8781	-0.0361504	-1.18724E-005	4.97083	-0.0264912	0	23.9302	4.89089	0.00526799	0	0	0	0	0
0.00118	4.88014	-0.0361538	-1.18724E-005	4.9647	-0.0264538	0	23.9218	4.89191	0.00523117	0	0	0	0	0
0.0011805	4.87878	-0.0361706	-1.5219E-005	4.97696	-0.02643	0	23.915	4.89055	0.00529811	0	0	0	0	0
0.001181	4.87776	-0.0361538	-1.5219E-005	4.97355	-0.0264878	0	23.9083	4.89123	0.0053048	0	0	0	0	0
0.0011815	4.87742	-0.0361538	-1.5219E-005	4.96879	-0.026481	0	23.9032	4.88715	0.0052479	0	0	0	0	0
0.001182	4.87674	-0.0361638	-1.5219E-005	4.96674	-0.0264708	0	23.8999	4.89123	0.00528807	0	0	0	0	0
0.0011825	4.87742	-0.0361134	-1.5219E-005	4.9681	-0.0264062	0	23.8982	4.89021	0.00532823	0	0	0	0	0
0.001183	4.87573	-0.0361302	-1.5219E-005	4.97287	-0.0264028	0	23.8965	4.88987	0.0052546	0	0	0	0	0
0.0011835	4.87742	-0.0361235	-1.5219E-005	4.97355	-0.0264674	0	23.8931	4.88749	0.00527133	0	0	0	0	0
0.001184	4.87471	-0.0361336	-1.18724E-005	4.97287	-0.02643	0	23.8897	4.89089	0.00533492	0	0	0	0	0
0.0011845	4.87844	-0.0361638	-1.18724E-005	4.96879	-0.0265219	0	23.8897	4.89225	0.00531484	0	0	0	0	0
0.001185	4.87505	-0.0361033	-1.18724E-005	4.97083	-0.0264368	0	23.8897	4.88919	0.00528807	0	0	0	0	0
0.0011855	4.87742	-0.0361437	-1.18724E-005	4.9647	-0.0264062	0	23.8914	4.88987	0.0052479	0	0	0	0	0
0.001186	4.87708	-0.0361235	-1.18724E-005	4.95925	-0.026464	0	23.8914	4.88715	0.00530145	0	0	0	0	0
0.0011865	4.8781	-0.036184	-1.18724E-005	4.96674	-0.0264606	0	23.8897	4.88919	0.00532154	0	0	0	0	0
0.001187	4.87742	-0.03611	-1.18724E-005	4.97083	-0.026498	0	23.8864	4.89191	0.00526799	0	0	0	0	0
0.0011875	4.87878	-0.0361538	-1.18724E-005	4.97151	-0.0264062	0	23.8847	4.89089	0.00527803	0	0	0	0	0
0.001188	4.87573	-0.0361403	-1.18724E-005	4.97083	-0.0264402	0	23.8847	4.88953	0.00528807	0	0	0	0	0
0.0011885	4.87844	-0.0360932	-1.18724E-005	4.9647	-0.0263926	0	23.8864	4.89089	0.0053115	0	0	0	0	0
0.001189	4.87844	-0.0360831	-1.18724E-005	4.96947	-0.0263552	0	23.8897	4.89191	0.00528137	0	0	0	0	0
0.0011895	4.87708	-0.03611	-1.18724E-005	4.96947	-0.026498	0	23.8897	4.88953	0.00524121	0	0	0	0	0
0.00119	4.87674	-0.0361504	-1.18724E-005	4.97287	-0.0264164	0	23.8914	4.89021	0.00527468	0	0	0	0	0
0.0011905	4.87607	-0.0361807	-1.18724E-005	4.96947	-0.0265321	0	23.8982	4.89191	0.00529811	0	0	0	0	0
0.001191	4.87573	-0.0361571	-1.18724E-005	4.96674	-0.0264266	0	23.9167	4.89191	0.00521109	0	0	0	0	0
0.0011915	4.87742	-0.0361605	-1.18724E-005	4.97491	-0.0264334	0	23.9386	4.88885	0.00525125	0	0	0	0	0
0.001192	4.87607	-0.0361773	-1.18724E-005	4.96947	-0.0264436	0	23.9521	4.89259	0.00529141	0	0	0	0	0
0.0011925	4.87674	-0.036073	-1.18724E-005	4.96538	-0.0263824	0	23.9555	4.89123	0.00529476	0	0	0	0	0
0.001193	4.87946	-0.0361706	-1.18724E-005	4.97083	-0.0265525	0	23.9504	4.89021	0.00520774	0	0	0	0	0
0.0011935	4.87708	-0.0361874	-1.18724E-005	4.9681	-0.0265151	0	23.9437	4.88953	0.00525794	0	0	0	0	0
0.001194	4.87844	-0.0361235	-1.18724E-005	4.97491	-0.0264164	0	23.9353	4.88953	0.00525125	0	0	0	0	0
0.0011945	4.87641	-0.0361201	-1.18724E-005	4.97423	-0.0264572	0	23.9302	4.88987	0.00527133	0	0	0	0	0
0.001195	4.87912	-0.0361437	-1.18724E-005	4.96674	-0.0264334	0	23.9251	4.88885	0.00534496	0	0	0	0	0
0.0011955	4.8781	-0.0361302	-1.18724E-005	4.96538	-0.0263994	0	23.9184	4.89293	0.00529811	0	0	0	0	0
0.001196	4.87776	-0.036147	-1.18724E-005	4.97219	-0.0264368	0	23.9117	4.89021	0.00524456	0	0	0	0	0
0.0011965	4.8781	-0.0361269	-1.18724E-005	4.97559	-0.0264062	0	23.9049	4.88953	0.0053048	0	0	0	0	0
0.001197	4.87607	-0.0361538	-1.18724E-005	4.97559	-0.0264402	0	23.8999	4.88919	0.00529476	0	0	0	0	0
0.0011975	4.87708	-0.0361672	-1.18724E-005	4.97219	-0.0264232	0	23.8982	4.88953	0.0052546	0	0	0	0	0
0.001198	4.87641	-0.036147	-1.18724E-005	4.96947	-0.026447	0	23.8965	4.88987	0.00526799	0	0	0	0	0
0.0011985	4.87776	-0.036184	-1.18724E-005	4.9647	-0.0263722	0	23.8965	4.89157	0.00526129	0	0	0	0	0
0.001199	4.87708	-0.0361336	-1.18724E-005	4.96198	-0.0265014	0	23.8965	4.88987	0.00528472	0	0	0	0	0
0.0011995	4.87505	-0.0361269	-1.18724E-005	4.97151	-0.0263926	0	23.8965	4.89089	0.00522448	0	0	0	0	0
0.0012	4.87844	-0.0362042	-1.18724E-005	4.97287	-0.0264368	0	23.8948	4.88953	0.00519435	0	0	0	0	0
0.0012005	4.87844	-0.0361807	-1.18724E-005	4.97355	-0.026447	0	23.8931	4.89157	0.00521444	0	0	0	0	0
0.001201	4.87708	-0.0361302	-1.18724E-005	4.97219	-0.0264776	0	23.8948	4.89191	0.00527803	0	0	0	0	0
0.0012015	4.87708	-0.036184	-1.18724E-005	4.96538	-0.0263688	0	23.8965	4.88885	0.00531819	0	0	0	0	0
0.001202	4.87573	-0.0361571	-1.18724E-005	4.97287	-0.0263143	0	23.8965	4.89123	0.00527468	0	0	0	0	0
0.0012025	4.8781	-0.0362076	-1.5219E-005	4.96402	-0.026498	0	23.8965	4.89157	0.00529476	0	0	0	0	0
0.001203	4.87878	-0.0361437	-1.5219E-005	4.97355	-0.0264096	0	23.8948	4.89123	0.00522113	0	0	0	0	0
0.0012035	4.87742	-0.0361706	-1.5219E-005	4.97628	-0.0264198	0	23.8914	4.89123	0.00518766	0	0	0	0	0
0.001204	4.87674	-0.0361269	-1.5219E-005	4.97151	-0.0265014	0	23.8881	4.89157	0.00522113	0	0	0	0	0
0.0012045	4.87742	-0.0362109	-1.85657E-005	4.96947	-0.0264028	0	23.8881	4.89361	0.00524121	0	0	0	0	0
0.001205	4.87539	-0.0361807	-1.85657E-005	4.96538	-0.0263756	0	23.8914	4.88953	0.00521444	0	0	0	0	0
0.0012055	4.87776	-0.0361235	-1.85657E-005	4.96538	-0.026413	0	23.9049	4.88919	0.00528137	0	0	0	0	0
0.001206	4.87912	-0.0361672	-1.85657E-005	4.97287	-0.026447	0	23.9251	4.89123	0.00523452	0	0	0	0	0
0.0012065	4.87844	-0.0362008	-1.5219E-005	4.97832	-0.0264334	0	23.942	4.89089	0.00528472	0	0	0	0	0
0.001207	4.8781	-0.0361302	-1.5219E-005	4.96879	-0.0263994	0	23.9504	4.89089	0.00521444	0	0	0	0	0
0.0012075	4.87674	-0.0361874	-1.5219E-005	4.97559	-0.0264436	0	23.9504	4.89089	0.00521109	0	0	0	0	0
0.001208	4.87641	-0.0361638	-1.18724E-005	4.96129	-0.026413	0	23.9471	4.88919	0.00526464	0	0	0	0	0
0.0012085	4.87674	-0.0361571	-1.18724E-005	4.97287	-0.0264368	0	23.942	4.89021	0.00526129	0	0	0	0	0
0.001209	4.8781	-0.0361571	-1.18724E-005	4.97423	-0.0264368	0	23.9369	4.88919	0.0052479	0	0	0	0	0
0.0012095	4.87573	-0.0361638	-8.52568E-006	4.97219	-0.02643	0	23.9285	4.88919	0.00529476	0	0	0	0	0
0.00121	4.87946	-0.0361907	-8.52568E-006	4.98172	-0.0264606	0	23.9201	4.88783	0.00520774	0	0	0	0	0
0.0012105	4.8798	-0.0361941	-8.52568E-006	4.97696	-0.0265014	0	23.9117	4.88885	0.00516088	0	0	0	0	0
0.001211	4.87708	-0.0361168	-5.179E-006	4.97559	-0.0265185	0	23.9049	4.88783	0.00532154	0	0	0	0	0
0.0012115	4.87573	-0.0361538	-5.179E-006	4.97696	-0.0263722	0	23.8999	4.89191	0.00530145	0	0	0	0	0
0.001212	4.87708	-0.0360798	-1.83233E-006	4.97628	-0.0264198	0	23.8982	4.89157	0.00528807	0	0	0	0	0
0.0012125	4.8781	-0.0360966	-1.83233E-006	4.97355	-0.0264776	0	23.8965	4.89191	0.00529141	0	0	0	0	0
0.001213	4.87878	-0.0361807	-1.83233E-006	4.97968	-0.0265014	0	23.8948	4.89259	0.00524121	0	0	0	0	0
0.0012135	4.87573	-0.0361538	-1.83233E-006	4.97491	-0.0264742	0	23.8914	4.89157	0.00526129	0	0	0	0	0
0.001214	4.87607	-0.0361773	-1.83233E-006	4.97559	-0.0264232	0	23.8914	4.89089	0.00528807	0	0	0	0	0
0.0012145	4.87641	-0.036147	-1.83233E-006	4.97151	-0.026481	0	23.8914	4.89021	0.00526799	0	0	0	0	0
0.001215	4.87742	-0.036184	-1.83233E-006	4.96266	-0.0264334	0	23.8931	4.89157	0.00526129	0	0	0	0	0
0.0012155	4.87674	-0.0360596	-1.83233E-006	4.979	-0.0264742	0	23.8931	4.89089	0.0052546	0	0	0	0	0
0.001216	4.87641	-0.0361672	-5.179E-006	4.97423	-0.026413	0	23.8914	4.89123	0.00523786	0	0	0	0	0
0.0012165	4.87708	-0.0361336	-5.179E-006	4.97559	-0.0264844	0	23.8914	4.88987	0.00523786	0	0	0	0	0
0.001217	4.87844	-0.0362748	-5.179E-006	4.97355	-0.0264946	0	23.8897	4.89259	0.00525794	0	0	0	0	0
0.0012175	4.87471	-0.0361538	-8.52568E-006	4.97083	-0.0264776	0	23.8897	4.89123	0.00525794	0	0	0	0	0
0.001218	4.87742	-0.0361605	-8.52568E-006	4.96198	-0.0264674	0	23.8897	4.89055	0.00525794	0	0	0	0	0
0.0012185	4.87607	-0.0361739	-8.52568E-006	4.97015	-0.0264266	0	23.8897	4.89089	0.00530815	0	0	0	0	0
0.001219	4.87539	-0.0361336	-1.18724E-005	4.97696	-0.026481	0	23.8897	4.89123	0.00520439	0	0	0	0	0
0.0012195	4.87708	-0.0361807	-1.18724E-005	4.97628	-0.0264844	0	23.8881	4.88953	0.00523452	0	0	0	0	0
0.00122	4.87708	-0.036147	-1.18724E-005	4.97287	-0.0265389	0	23.8897	4.89021	0.00518766	0	0	0	0	0
0.0012205	4.87573	-0.0361941	-1.18724E-005	4.97287	-0.0264708	0	23.9032	4.89225	0.00518766	0	0	0	0	0
0.001221	4.87844	-0.0361706	-1.5219E-005	4.96674	-0.0264878	0	23.9235	4.88919	0.00532488	0	0	0	0	0
0.0012215	4.87776	-0.0361201	-1.5219E-005	4.96266	-0.0264708	0	23.9437	4.88919	0.00532154	0	0	0	0	0
0.001222	4.87539	-0.0361571	-1.5219E-005	4.96947	-0.0264198	0	23.9521	4.88987	0.00526799	0	0	0	0	0
0.0012225	4.87844	-0.0361706	-1.5219E-005	4.97696	-0.0264368	0	23.9487	4.89157	0.00526464	0	0	0	0	0
0.001223	4.8781	-0.0361773	-1.5219E-005	4.9824	-0.02643	0	23.942	4.88987	0.00528472	0	0	0	0	0
0.0012235	4.87742	-0.0361638	-1.85657E-005	4.97015	-0.0263994	0	23.9353	4.89293	0.00524121	0	0	0	0	0
0.001224	4.87471	-0.0361067	-1.85657E-005	4.97491	-0.0264436	0	23.9285	4.89123	0.00527133	0	0	0	0	0
0.0012245	4.87437	-0.0361168	-2.19124E-005	4.96334	-0.02643	0	23.9235	4.89191	0.00525794	0	0	0	0	0
0.001225	4.87539	-0.0361538	-2.19124E-005	4.9681	-0.0264708	0	23.9201	4.88851	0.00533492	0	0	0	0	0
0.0012255	4.8781	-0.0361067	-2.52591E-005	4.96742	-0.0264334	0	23.915	4.89021	0.00527803	0	0	0	0	0
0.001226	4.87674	-0.0361336	-2.52591E-005	4.97151	-0.026481	0	23.9083	4.88987	0.00526129	0	0	0	0	0
