Meta data,,,
Physical channel, Start Time, Sample Interval, Sample Count
Channel 0 (PXI1Slot5/0),-0.27129112,0.000006,100000
Channel 1 (PXI1Slot5/1),-0.27129112,0.000006,100000
,,,
Data,,,
Channel 0 (PXI1Slot5/0), Channel 1 (PXI1Slot5/1),,
-3.910013018,7.315291909,0.052512,
-3.911372545,7.318017207,0.052518,
-3.908653492,7.31256661,0.052524,
-3.907293965,7.301665416,0.05253,
-3.888260594,7.328918402,0.052536,
-3.901855859,7.319379857,0.052542,
-3.907293965,7.309841312,0.052548,
-3.907293965,7.300302767,0.052554,
-3.914091598,7.311203961,0.05256,
-3.912732071,7.311203961,0.052566,
-3.908653492,7.319379857,0.052572,
-3.908653492,7.318017207,0.052578,
-3.903215385,7.327555752,0.052584,
-3.901855859,7.328918402,0.05259,
-3.911372545,7.293489521,0.052596,
-3.907293965,7.333006349,0.052602,
-3.904574912,7.311203961,0.052608,
-3.911372545,7.320742506,0.052614,
-3.912732071,7.309841312,0.05262,
-3.919529704,7.31256661,0.052626,
-3.908653492,7.31392926,0.052632,
-3.907293965,7.315291909,0.052638,
-3.905934438,7.318017207,0.052644,
-3.907293965,7.319379857,0.05265,
-3.910013018,7.316654558,0.052656,
-3.897777279,7.31392926,0.052662,
-3.910013018,7.315291909,0.052668,
-3.884182014,7.342544894,0.052674,
-3.901855859,7.315291909,0.05268,
-3.904574912,7.328918402,0.052686,
-3.904574912,7.333006349,0.052692,
-3.8936987,7.330281051,0.052698,
-3.904574912,7.327555752,0.052704,
-3.897777279,7.337094297,0.05271,
-3.890979647,7.333006349,0.052716,
-3.918170177,7.319379857,0.052722,
-3.907293965,7.334368999,0.052728,
-3.897777279,7.320742506,0.052734,
-3.899136806,7.31392926,0.05274,
-3.900496332,7.323467804,0.052746,
-3.900496332,7.319379857,0.052752,
-3.914091598,7.318017207,0.052758,
-3.905934438,7.307116013,0.052764,
-3.908653492,7.31392926,0.05277,
-3.916810651,7.309841312,0.052776,
-3.910013018,7.31392926,0.052782,
-3.910013018,7.311203961,0.052788,
-3.914091598,7.31392926,0.052794,
-3.914091598,7.31256661,0.0528,
-3.916810651,7.298940118,0.052806,
-3.908653492,7.31392926,0.052812,
-3.914091598,7.308478663,0.052818,
-3.919529704,7.305753364,0.052824,
-3.907293965,7.309841312,0.05283,
-3.910013018,7.31392926,0.052836,
-3.912732071,7.320742506,0.052842,
-3.911372545,7.300302767,0.052848,
-3.919529704,7.298940118,0.052854,
-3.911372545,7.327555752,0.05286,
-3.916810651,7.308478663,0.052866,
-3.927686863,7.292126872,0.052872,
-3.919529704,7.319379857,0.052878,
-3.908653492,7.31256661,0.052884,
-3.907293965,7.319379857,0.05289,
-3.912732071,7.307116013,0.052896,
-3.892339173,7.330281051,0.052902,
-3.892339173,7.328918402,0.052908,
-3.916810651,7.305753364,0.052914,
-3.910013018,7.333006349,0.05292,
-3.922248757,7.335731648,0.052926,
-3.880103434,7.337094297,0.052932,
-3.881462961,7.346632842,0.052938,
-3.905934438,7.347995491,0.052944,
-3.886901067,7.342544894,0.05295,
-3.867867696,7.353446088,0.052956,
-3.839317638,7.421578551,0.052962,
-3.829800953,7.435205044,0.052968,
-3.847474798,7.420215902,0.052974,
-3.85427243,7.397050864,0.05298,
-3.862429589,7.388874969,0.052986,
-3.832520006,7.443380939,0.052992,
-3.861070063,7.384787021,0.052998,
-3.837958112,7.416127954,0.053004,
-3.825722373,7.440655641,0.05301,
-3.837958112,7.417490603,0.053016,
-3.85427243,7.398413514,0.053022,
-3.870586749,7.392962917,0.053028,
-3.895058226,7.34935814,0.053034,
-3.88554154,7.347995491,0.05304,
-3.8936987,7.341182245,0.053046,
-3.8936987,7.358896685,0.053052,
-3.877384381,7.375248476,0.053058,
-3.871946275,7.372523178,0.053064,
-3.844755744,7.42430385,0.05307,
-3.863789116,7.397050864,0.053076,
-3.85427243,7.399776163,0.053082,
-3.855631957,7.391600267,0.053088,
-3.855631957,7.394325566,0.053094,
-3.85835101,7.418853253,0.0531,
-3.848834324,7.428391797,0.053106,
-3.847474798,7.414765305,0.053112,
-3.855631957,7.410677357,0.053118,
-3.862429589,7.397050864,0.053124,
-3.85835101,7.392962917,0.05313,
-3.866508169,7.394325566,0.053136,
-3.855631957,7.410677357,0.053142,
-3.848834324,7.40522676,0.053148,
-3.842036691,7.420215902,0.053154,
-3.852912904,7.409314708,0.05316,
-3.856991483,7.410677357,0.053166,
-3.85427243,7.388874969,0.053172,
-3.851553377,7.40522676,0.053178,
-3.862429589,7.40522676,0.053184,
-3.865148642,7.394325566,0.05319,
-3.877384381,7.379336424,0.053196,
-3.878743908,7.372523178,0.053202,
-3.85835101,7.397050864,0.053208,
-3.863789116,7.38751232,0.053214,
-3.871946275,7.383424372,0.05322,
-3.859710536,7.401138812,0.053226,
-3.844755744,7.418853253,0.053232,
-3.843396218,7.436567693,0.053238,
-3.846115271,7.428391797,0.053244,
-3.848834324,7.414765305,0.05325,
-3.85835101,7.382061723,0.053256,
-3.851553377,7.427029148,0.053262,
-3.8270819,7.444743588,0.053268,
-3.848834324,7.417490603,0.053274,
-3.840677165,7.416127954,0.05328,
-3.861070063,7.412040006,0.053286,
-3.851553377,7.417490603,0.053292,
-3.850193851,7.417490603,0.053298,
-3.85427243,7.429754447,0.053304,
-3.832520006,7.443380939,0.05331,
-3.847474798,7.431117096,0.053316,
-3.850193851,7.436567693,0.053322,
-3.851553377,7.42430385,0.053328,
-3.842036691,7.428391797,0.053334,
-3.848834324,7.420215902,0.05334,
-3.855631957,7.417490603,0.053346,
-3.851553377,7.420215902,0.053352,
-3.851553377,7.433842394,0.053358,
-3.846115271,7.439292991,0.053364,
-3.846115271,7.417490603,0.05337,
-3.855631957,7.429754447,0.053376,
-3.848834324,7.4229412,0.053382,
-3.832520006,7.429754447,0.053388,
-3.865148642,7.4229412,0.053394,
-3.846115271,7.432479745,0.0534,
-3.862429589,7.416127954,0.053406,
-3.862429589,7.414765305,0.053412,
-3.842036691,7.431117096,0.053418,
-3.842036691,7.437930342,0.053424,
-3.847474798,7.443380939,0.05343,
-3.871946275,7.413402656,0.053436,
-3.874665328,7.398413514,0.053442,
-3.870586749,7.401138812,0.053448,
-3.861070063,7.414765305,0.053454,
-3.865148642,7.412040006,0.05346,
-3.855631957,7.414765305,0.053466,
-3.870586749,7.401138812,0.053472,
-3.865148642,7.417490603,0.053478,
-3.867867696,7.40522676,0.053484,
-3.859710536,7.418853253,0.05349,
-3.855631957,7.425666499,0.053496,
-3.866508169,7.414765305,0.053502,
-3.869227222,7.410677357,0.053508,
-3.870586749,7.40522676,0.053514,
-3.861070063,7.40522676,0.05352,
-3.863789116,7.409314708,0.053526,
-3.869227222,7.406589409,0.053532,
-3.861070063,7.416127954,0.053538,
-3.862429589,7.407952059,0.053544,
-3.859710536,7.417490603,0.05355,
-3.865148642,7.406589409,0.053556,
-3.88962012,7.380699073,0.053562,
-3.874665328,7.395688215,0.053568,
-3.895058226,7.375248476,0.053574,
-3.896417753,7.376611126,0.05358,
-3.888260594,7.384787021,0.053586,
-3.881462961,7.388874969,0.053592,
-3.890979647,7.377973775,0.053598,
-3.886901067,7.373885827,0.053604,
-3.890979647,7.369797879,0.05361,
-3.886901067,7.38751232,0.053616,
-3.88554154,7.388874969,0.053622,
-3.878743908,7.390237618,0.053628,
-3.888260594,7.36843523,0.053634,
-3.892339173,7.40522676,0.05364,
-3.881462961,7.376611126,0.053646,
-3.897777279,7.367072581,0.053652,
-3.896417753,7.360259334,0.053658,
-3.8936987,7.377973775,0.053664,
-3.878743908,7.395688215,0.05367,
-3.884182014,7.383424372,0.053676,
-3.888260594,7.384787021,0.053682,
-3.896417753,7.369797879,0.053688,
-3.890979647,7.373885827,0.053694,
-3.88554154,7.369797879,0.0537,
-3.886901067,7.371160529,0.053706,
-3.892339173,7.375248476,0.053712,
-3.88962012,7.376611126,0.053718,
-3.890979647,7.358896685,0.053724,
-3.895058226,7.365709931,0.05373,
-3.884182014,7.379336424,0.053736,
-3.895058226,7.36843523,0.053742,
-3.895058226,7.375248476,0.053748,
-3.904574912,7.361621984,0.053754,
-3.888260594,7.390237618,0.05376,
-3.886901067,7.365709931,0.053766,
-3.88554154,7.379336424,0.053772,
-3.8936987,7.372523178,0.053778,
-3.890979647,7.367072581,0.053784,
-3.900496332,7.371160529,0.05379,
-3.890979647,7.380699073,0.053796,
-3.895058226,7.367072581,0.053802,
-3.892339173,7.379336424,0.053808,
-3.900496332,7.36843523,0.053814,
-3.899136806,7.365709931,0.05382,
-3.897777279,7.367072581,0.053826,
-3.899136806,7.362984633,0.053832,
-3.910013018,7.346632842,0.053838,
-3.904574912,7.34935814,0.053844,
-3.897777279,7.357534036,0.05385,
-3.900496332,7.357534036,0.053856,
-3.915451124,7.341182245,0.053862,
-3.905934438,7.362984633,0.053868,
-3.901855859,7.34935814,0.053874,
-3.907293965,7.35072079,0.05388,
-3.907293965,7.35072079,0.053886,
-3.912732071,7.337094297,0.053892,
-3.903215385,7.35072079,0.053898,
-3.908653492,7.352083439,0.053904,
-3.918170177,7.353446088,0.05391,
-3.910013018,7.346632842,0.053916,
-3.923608283,7.323467804,0.053922,
-3.910013018,7.335731648,0.053928,
-3.923608283,7.343907543,0.053934,
-3.915451124,7.343907543,0.05394,
-3.912732071,7.333006349,0.053946,
-3.916810651,7.333006349,0.053952,
-3.92904639,7.327555752,0.053958,
-3.922248757,7.334368999,0.053964,
-3.918170177,7.335731648,0.05397,
-3.916810651,7.335731648,0.053976,
-3.92496781,7.327555752,0.053982,
-3.918170177,7.334368999,0.053988,
-3.933124969,7.324830454,0.053994,
-3.922248757,7.319379857,0.054,
-3.92088923,7.333006349,0.054006,
-3.918170177,7.335731648,0.054012,
-3.930405916,7.327555752,0.054018,
-3.922248757,7.328918402,0.054024,
-3.92088923,7.341182245,0.05403,
-3.907293965,7.327555752,0.054036,
-3.918170177,7.330281051,0.054042,
-3.923608283,7.322105155,0.054048,
-3.926327336,7.323467804,0.054054,
-3.930405916,7.320742506,0.05406,
-3.922248757,7.334368999,0.054066,
-3.92904639,7.319379857,0.054072,
-3.92496781,7.323467804,0.054078,
-3.92496781,7.324830454,0.054084,
-3.931765443,7.311203961,0.05409,
-3.930405916,7.308478663,0.054096,
-3.927686863,7.319379857,0.054102,
-3.914091598,7.330281051,0.054108,
-3.926327336,7.31392926,0.054114,
-3.926327336,7.319379857,0.05412,
-3.92088923,7.318017207,0.054126,
-3.935844022,7.309841312,0.054132,
-3.926327336,7.311203961,0.054138,
-3.919529704,7.315291909,0.054144,
-3.930405916,7.304390715,0.05415,
-3.92904639,7.311203961,0.054156,
-3.92088923,7.307116013,0.054162,
-3.939922602,7.31256661,0.054168,
-3.933124969,7.301665416,0.054174,
-3.927686863,7.315291909,0.05418,
-3.931765443,7.300302767,0.054186,
-3.931765443,7.300302767,0.054192,
-3.930405916,7.319379857,0.054198,
-3.934484496,7.303028066,0.054204,
-3.939922602,7.298940118,0.05421,
-3.938563075,7.31256661,0.054216,
-3.930405916,7.308478663,0.054222,
-3.926327336,7.305753364,0.054228,
-3.942641655,7.303028066,0.054234,
-3.935844022,7.297577469,0.05424,
-3.935844022,7.304390715,0.054246,
-3.931765443,7.318017207,0.054252,
-3.92904639,7.304390715,0.054258,
-3.937203549,7.303028066,0.054264,
-3.934484496,7.311203961,0.05427,
-3.927686863,7.308478663,0.054276,
-3.944001181,7.296214819,0.054282,
-3.931765443,7.31392926,0.054288,
-3.933124969,7.316654558,0.054294,
-3.931765443,7.304390715,0.0543,
-3.945360708,7.300302767,0.054306,
-3.92904639,7.309841312,0.054312,
-3.927686863,7.308478663,0.054318,
-3.934484496,7.298940118,0.054324,
-3.938563075,7.304390715,0.05433,
-3.937203549,7.293489521,0.054336,
-3.931765443,7.301665416,0.054342,
-3.939922602,7.296214819,0.054348,
-3.938563075,7.307116013,0.054354,
-3.937203549,7.292126872,0.05436,
-3.939922602,7.293489521,0.054366,
-3.933124969,7.301665416,0.054372,
-3.935844022,7.307116013,0.054378,
-3.944001181,7.296214819,0.054384,
-3.933124969,7.292126872,0.05439,
-3.938563075,7.289401573,0.054396,
-3.941282128,7.289401573,0.054402,
-3.931765443,7.303028066,0.054408,
-3.930405916,7.29485217,0.054414,
-3.939922602,7.297577469,0.05442,
-3.946720234,7.286676275,0.054426,
-3.938563075,7.292126872,0.054432,
-3.939922602,7.278500379,0.054438,
-3.948079761,7.279863028,0.054444,
-3.942641655,7.290764222,0.05445,
-3.950798814,7.283950976,0.054456,
-3.949439288,7.285313625,0.054462,
-3.945360708,7.285313625,0.054468,
-3.92904639,7.298940118,0.054474,
-3.950798814,7.286676275,0.05448,
-3.939922602,7.285313625,0.054486,
-3.948079761,7.285313625,0.054492,
-3.939922602,7.282588327,0.054498,
-3.941282128,7.286676275,0.054504,
-3.934484496,7.307116013,0.05451,
-3.933124969,7.286676275,0.054516,
-3.926327336,7.31256661,0.054522,
-3.938563075,7.297577469,0.054528,
-3.927686863,7.301665416,0.054534,
-3.927686863,7.292126872,0.05454,
-3.930405916,7.304390715,0.054546,
-3.918170177,7.31392926,0.054552,
-3.933124969,7.292126872,0.054558,
-3.927686863,7.304390715,0.054564,
-3.927686863,7.298940118,0.05457,
-3.92904639,7.307116013,0.054576,
-3.926327336,7.297577469,0.054582,
-3.930405916,7.297577469,0.054588,
-3.912732071,7.327555752,0.054594,
-3.933124969,7.311203961,0.0546,
-3.933124969,7.288038924,0.054606,
-3.92496781,7.311203961,0.054612,
-3.92088923,7.318017207,0.054618,
-3.927686863,7.300302767,0.054624,
-3.937203549,7.29485217,0.05463,
-3.933124969,7.303028066,0.054636,
-3.910013018,7.361621984,0.054642,
-3.926327336,7.296214819,0.054648,
-3.923608283,7.301665416,0.054654,
-3.930405916,7.29485217,0.05466,
-3.930405916,7.286676275,0.054666,
-3.933124969,7.293489521,0.054672,
-3.931765443,7.305753364,0.054678,
-3.938563075,7.296214819,0.054684,
-3.912732071,7.339819596,0.05469,
-3.916810651,7.305753364,0.054696,
-3.944001181,7.278500379,0.054702,
-3.911372545,7.334368999,0.054708,
-3.923608283,7.330281051,0.054714,
-3.930405916,7.380699073,0.05472,
-3.903215385,7.307116013,0.054726,
-3.88554154,7.330281051,0.054732,
-3.931765443,7.304390715,0.054738,
-3.904574912,7.34935814,0.054744,
-3.899136806,7.352083439,0.05475,
-3.874665328,7.390237618,0.054756,
-3.837958112,7.399776163,0.054762,
-3.919529704,7.323467804,0.054768,
-3.903215385,7.358896685,0.054774,
-3.856991483,7.360259334,0.05478,
-3.888260594,7.353446088,0.054786,
-3.88962012,7.397050864,0.054792,
-3.882822487,7.36843523,0.054798,
-3.869227222,7.392962917,0.054804,
-3.855631957,7.407952059,0.05481,
-3.839317638,7.432479745,0.054816,
-3.844755744,7.427029148,0.054822,
-3.852912904,7.436567693,0.054828,
-3.840677165,7.432479745,0.054834,
-3.844755744,7.437930342,0.05484,
-3.832520006,7.45973273,0.054846,
-3.835239059,7.446106238,0.054852,
-3.836598585,7.443380939,0.054858,
-3.847474798,7.455644783,0.054864,
-3.846115271,7.440655641,0.05487,
-3.85835101,7.417490603,0.054876,
-3.836598585,7.448831536,0.054882,
-3.839317638,7.447468887,0.054888,
-3.8270819,7.46109538,0.054894,
-3.82300332,7.457007432,0.0549,
-3.816205687,7.477447171,0.054906,
-3.817565214,7.476084521,0.054912,
-3.82300332,7.462458029,0.054918,
-3.824362846,7.471996574,0.054924,
-3.81892474,7.476084521,0.05493,
-3.828441426,7.473359223,0.054936,
-3.81892474,7.477447171,0.054942,
-3.813486634,7.480172469,0.054948,
-3.81892474,7.491073663,0.054954,
-3.820284267,7.486985715,0.05496,
-3.821643793,7.474721872,0.054966,
-3.814846161,7.477447171,0.054972,
-3.813486634,7.493798962,0.054978,
-3.814846161,7.485623066,0.054984,
-3.814846161,7.512876051,0.05499,
-3.808048528,7.501974857,0.054996,
-3.812127108,7.495161611,0.055002,
-3.802610422,7.501974857,0.055008,
-3.828441426,7.482897768,0.055014,
-3.821643793,7.493798962,0.05502,
-3.817565214,7.489711014,0.055026,
-3.821643793,7.477447171,0.055032,
-3.810767581,7.492436313,0.055038,
-3.820284267,7.499249559,0.055044,
-3.808048528,7.489711014,0.05505,
-3.82300332,7.492436313,0.055056,
-3.820284267,7.489711014,0.055062,
-3.821643793,7.506062805,0.055068,
-3.814846161,7.503337507,0.055074,
-3.812127108,7.500612208,0.05508,
-3.821643793,7.485623066,0.055086,
-3.808048528,7.500612208,0.055092,
-3.81892474,7.49652426,0.055098,
-3.816205687,7.507425454,0.055104,
-3.805329475,7.508788104,0.05511,
-3.813486634,7.501974857,0.055116,
-3.810767581,7.510150753,0.055122,
-3.794453263,7.514238701,0.055128,
-3.803969948,7.523777245,0.055134,
-3.816205687,7.510150753,0.05514,
-3.814846161,7.501974857,0.055146,
-3.806689002,7.49788691,0.055152,
-3.812127108,7.499249559,0.055158,
-3.806689002,7.504700156,0.055164,
-3.82300332,7.506062805,0.05517,
-3.813486634,7.506062805,0.055176,
-3.798531842,7.526502544,0.055182,
-3.816205687,7.503337507,0.055188,
-3.799891369,7.522414596,0.055194,
-3.786296103,7.538766387,0.0552,
-3.82300332,7.514238701,0.055206,
-3.810767581,7.51560135,0.055212,
-3.808048528,7.511513402,0.055218,
-3.809408055,7.516963999,0.055224,
-3.810767581,7.51560135,0.05523,
-3.806689002,7.516963999,0.055236,
-3.816205687,7.516963999,0.055242,
-3.806689002,7.530590492,0.055248,
-3.813486634,7.508788104,0.055254,
-3.809408055,7.503337507,0.05526,
-3.805329475,7.516963999,0.055266,
-3.813486634,7.507425454,0.055272,
-3.810767581,7.519689298,0.055278,
-3.817565214,7.51560135,0.055284,
-3.803969948,7.523777245,0.05529,
-3.808048528,7.53467844,0.055296,
-3.801250895,7.531953141,0.055302,
-3.801250895,7.53467844,0.055308,
-3.805329475,7.523777245,0.055314,
-3.813486634,7.525139895,0.05532,
-3.810767581,7.523777245,0.055326,
-3.809408055,7.527865193,0.055332,
-3.821643793,7.512876051,0.055338,
-3.803969948,7.531953141,0.055344,
-3.805329475,7.530590492,0.05535,
-3.809408055,7.531953141,0.055356,
-3.813486634,7.536041089,0.055362,
-3.820284267,7.522414596,0.055368,
-3.803969948,7.529227842,0.055374,
-3.813486634,7.525139895,0.05538,
-3.809408055,7.514238701,0.055386,
-3.816205687,7.514238701,0.055392,
-3.820284267,7.519689298,0.055398,
-3.82300332,7.510150753,0.055404,
-3.817565214,7.525139895,0.05541,
-3.829800953,7.522414596,0.055416,
-3.814846161,7.522414596,0.055422,
-3.825722373,7.504700156,0.055428,
-3.821643793,7.522414596,0.055434,
-3.814846161,7.544216984,0.05544,
-3.820284267,7.525139895,0.055446,
-3.812127108,7.538766387,0.055452,
-3.81892474,7.519689298,0.055458,
-3.824362846,7.526502544,0.055464,
-3.831160479,7.516963999,0.05547,
-3.821643793,7.518326648,0.055476,
-3.825722373,7.521051947,0.055482,
-3.81892474,7.521051947,0.055488,
-3.825722373,7.519689298,0.055494,
-3.831160479,7.511513402,0.0555,
-3.833879532,7.522414596,0.055506,
-3.821643793,7.526502544,0.055512,
-3.817565214,7.526502544,0.055518,
-3.82300332,7.521051947,0.055524,
-3.817565214,7.531953141,0.05553,
-3.820284267,7.518326648,0.055536,
-3.821643793,7.526502544,0.055542,
-3.831160479,7.516963999,0.055548,
-3.832520006,7.512876051,0.055554,
-3.833879532,7.506062805,0.05556,
-3.825722373,7.512876051,0.055566,
-3.839317638,7.49788691,0.055572,
-3.833879532,7.514238701,0.055578,
-3.836598585,7.499249559,0.055584,
-3.836598585,7.521051947,0.05559,
-3.843396218,7.49788691,0.055596,
-3.832520006,7.506062805,0.055602,
-3.846115271,7.510150753,0.055608,
-3.8270819,7.519689298,0.055614,
-3.835239059,7.511513402,0.05562,
-3.850193851,7.51560135,0.055626,
-3.837958112,7.508788104,0.055632,
-3.846115271,7.503337507,0.055638,
-3.840677165,7.499249559,0.055644,
-3.842036691,7.492436313,0.05565,
-3.842036691,7.500612208,0.055656,
-3.851553377,7.49652426,0.055662,
-3.852912904,7.481535118,0.055668,
-3.848834324,7.49652426,0.055674,
-3.850193851,7.504700156,0.05568,
-3.848834324,7.495161611,0.055686,
-3.847474798,7.49652426,0.055692,
-3.847474798,7.500612208,0.055698,
-3.851553377,7.501974857,0.055704,
-3.848834324,7.501974857,0.05571,
-3.851553377,7.49652426,0.055716,
-3.843396218,7.499249559,0.055722,
-3.855631957,7.493798962,0.055728,
-3.851553377,7.501974857,0.055734,
-3.851553377,7.49788691,0.05574,
-3.850193851,7.495161611,0.055746,
-3.855631957,7.503337507,0.055752,
-3.847474798,7.508788104,0.055758,
-3.855631957,7.491073663,0.055764,
-3.855631957,7.493798962,0.05577,
-3.862429589,7.476084521,0.055776,
-3.865148642,7.480172469,0.055782,
-3.867867696,7.470633924,0.055788,
-3.85835101,7.481535118,0.055794,
-3.873305802,7.474721872,0.0558,
-3.867867696,7.470633924,0.055806,
-3.871946275,7.467908626,0.055812,
-3.867867696,7.466545977,0.055818,
-3.881462961,7.462458029,0.055824,
-3.870586749,7.466545977,0.05583,
-3.873305802,7.466545977,0.055836,
-3.861070063,7.484260417,0.055842,
-3.874665328,7.480172469,0.055848,
-3.874665328,7.467908626,0.055854,
-3.870586749,7.481535118,0.05586,
-3.867867696,7.476084521,0.055866,
-3.880103434,7.466545977,0.055872,
-3.877384381,7.46109538,0.055878,
-3.878743908,7.469271275,0.055884,
-3.880103434,7.462458029,0.05589,
-3.874665328,7.467908626,0.055896,
-3.867867696,7.465183327,0.055902,
-3.873305802,7.465183327,0.055908,
-3.881462961,7.46109538,0.055914,
-3.876024855,7.467908626,0.05592,
-3.881462961,7.463820678,0.055926,
-3.881462961,7.462458029,0.055932,
-3.873305802,7.46109538,0.055938,
-3.870586749,7.476084521,0.055944,
-3.876024855,7.46109538,0.05595,
-3.878743908,7.455644783,0.055956,
-3.886901067,7.457007432,0.055962,
-3.884182014,7.466545977,0.055968,
-3.886901067,7.465183327,0.055974,
-3.890979647,7.450194186,0.05598,
-3.892339173,7.457007432,0.055986,
-3.886901067,7.463820678,0.055992,
-3.88962012,7.447468887,0.055998,
-3.884182014,7.450194186,0.056004,
-3.88554154,7.450194186,0.05601,
-3.882822487,7.455644783,0.056016,
-3.886901067,7.444743588,0.056022,
-3.890979647,7.448831536,0.056028,
-3.881462961,7.452919484,0.056034,
-3.878743908,7.448831536,0.05604,
-3.880103434,7.45973273,0.056046,
-3.888260594,7.447468887,0.056052,
-3.888260594,7.450194186,0.056058,
-3.890979647,7.443380939,0.056064,
-3.888260594,7.443380939,0.05607,
-3.896417753,7.447468887,0.056076,
-3.886901067,7.451556835,0.056082,
-3.896417753,7.444743588,0.056088,
-3.897777279,7.439292991,0.056094,
-3.899136806,7.44201829,0.0561,
-3.896417753,7.435205044,0.056106,
-3.899136806,7.435205044,0.056112,
-3.903215385,7.432479745,0.056118,
-3.900496332,7.432479745,0.056124,
-3.901855859,7.429754447,0.05613,
-3.901855859,7.431117096,0.056136,
-3.903215385,7.431117096,0.056142,
-3.914091598,7.436567693,0.056148,
-3.908653492,7.427029148,0.056154,
-3.897777279,7.432479745,0.05616,
-3.912732071,7.425666499,0.056166,
-3.910013018,7.425666499,0.056172,
-3.915451124,7.4229412,0.056178,
-3.907293965,7.427029148,0.056184,
-3.905934438,7.425666499,0.05619,
-3.903215385,7.432479745,0.056196,
-3.910013018,7.431117096,0.056202,
-3.904574912,7.427029148,0.056208,
-3.918170177,7.42430385,0.056214,
-3.905934438,7.421578551,0.05622,
-3.910013018,7.431117096,0.056226,
-3.905934438,7.4229412,0.056232,
-3.907293965,7.4229412,0.056238,
-3.910013018,7.420215902,0.056244,
-3.908653492,7.410677357,0.05625,
-3.904574912,7.436567693,0.056256,
-3.905934438,7.432479745,0.056262,
-3.908653492,7.425666499,0.056268,
-3.910013018,7.427029148,0.056274,
-3.910013018,7.42430385,0.05628,
-3.901855859,7.436567693,0.056286,
-3.901855859,7.428391797,0.056292,
-3.912732071,7.428391797,0.056298,
-3.907293965,7.38751232,0.056304,
-3.905934438,7.427029148,0.05631,
-3.907293965,7.428391797,0.056316,
-3.903215385,7.433842394,0.056322,
-3.92088923,7.417490603,0.056328,
-3.910013018,7.431117096,0.056334,
-3.907293965,7.427029148,0.05634,
-3.905934438,7.425666499,0.056346,
-3.899136806,7.435205044,0.056352,
-3.899136806,7.443380939,0.056358,
-3.908653492,7.429754447,0.056364,
-3.911372545,7.4229412,0.05637,
-3.914091598,7.418853253,0.056376,
-3.904574912,7.432479745,0.056382,
-3.910013018,7.429754447,0.056388,
-3.904574912,7.418853253,0.056394,
-3.915451124,7.417490603,0.0564,
-3.910013018,7.421578551,0.056406,
-3.914091598,7.417490603,0.056412,
-3.918170177,7.412040006,0.056418,
-3.919529704,7.414765305,0.056424,
-3.918170177,7.417490603,0.05643,
-3.912732071,7.409314708,0.056436,
-3.916810651,7.4229412,0.056442,
-3.908653492,7.407952059,0.056448,
-3.923608283,7.406589409,0.056454,
-3.92088923,7.399776163,0.05646,
-3.92496781,7.40522676,0.056466,
-3.922248757,7.406589409,0.056472,
-3.914091598,7.409314708,0.056478,
-3.915451124,7.407952059,0.056484,
-3.92496781,7.392962917,0.05649,
-3.923608283,7.399776163,0.056496,
-3.927686863,7.398413514,0.056502,
-3.931765443,7.403864111,0.056508,
-3.926327336,7.401138812,0.056514,
-3.92088923,7.401138812,0.05652,
-3.926327336,7.399776163,0.056526,
-3.919529704,7.407952059,0.056532,
-3.92496781,7.406589409,0.056538,
-3.931765443,7.397050864,0.056544,
-3.923608283,7.403864111,0.05655,
-3.92088923,7.398413514,0.056556,
-3.933124969,7.391600267,0.056562,
-3.923608283,7.402501461,0.056568,
-3.92904639,7.398413514,0.056574,
-3.927686863,7.394325566,0.05658,
-3.92088923,7.399776163,0.056586,
-3.927686863,7.391600267,0.056592,
-3.92496781,7.398413514,0.056598,
-3.930405916,7.390237618,0.056604,
-3.935844022,7.394325566,0.05661,
-3.931765443,7.403864111,0.056616,
-3.927686863,7.38751232,0.056622,
-3.919529704,7.382061723,0.056628,
-3.927686863,7.383424372,0.056634,
-3.937203549,7.38751232,0.05664,
-3.933124969,7.38751232,0.056646,
-3.92904639,7.382061723,0.056652,
-3.927686863,7.38614967,0.056658,
-3.92904639,7.379336424,0.056664,
-3.933124969,7.379336424,0.05667,
-3.933124969,7.382061723,0.056676,
-3.937203549,7.38751232,0.056682,
-3.92904639,7.394325566,0.056688,
-3.926327336,7.377973775,0.056694,
-3.942641655,7.375248476,0.0567,
-3.937203549,7.371160529,0.056706,
-3.941282128,7.388874969,0.056712,
-3.915451124,7.413402656,0.056718,
-3.935844022,7.369797879,0.056724,
-3.927686863,7.379336424,0.05673,
-3.931765443,7.372523178,0.056736,
-3.935844022,7.380699073,0.056742,
-3.950798814,7.382061723,0.056748,
-3.908653492,7.399776163,0.056754,
-3.910013018,7.394325566,0.05676,
-3.937203549,7.369797879,0.056766,
-3.908653492,7.420215902,0.056772,
-3.916810651,7.397050864,0.056778,
-3.896417753,7.42430385,0.056784,
-3.918170177,7.4229412,0.05679,
-3.904574912,7.413402656,0.056796,
-3.908653492,7.447468887,0.056802,
-3.905934438,7.421578551,0.056808,
-3.88962012,7.439292991,0.056814,
-3.896417753,7.433842394,0.05682,
-3.900496332,7.439292991,0.056826,
-3.922248757,7.406589409,0.056832,
-3.926327336,7.391600267,0.056838,
-3.918170177,7.382061723,0.056844,
-3.933124969,7.38614967,0.05685,
-3.942641655,7.394325566,0.056856,
-3.908653492,7.403864111,0.056862,
-3.914091598,7.416127954,0.056868,
-3.926327336,7.388874969,0.056874,
-3.865148642,7.46109538,0.05688,
